id,emotion_types,extra_info,category,image_url,_unit_id,_created_at,_golden,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip
3320345845,joy,,lake,https://farm7.staticflickr.com/6132/5999697719_8e7d3bf111.jpg,1567835059,2/1/2018 01:29:18,false,,2/1/2018 01:28:33,false,prodege,1,20118641,USA,PA,York,174.49.219.234
3320347465,"joy
trust",,lake,https://farm7.staticflickr.com/6132/5999697719_8e7d3bf111.jpg,1567835059,2/1/2018 01:30:14,false,,2/1/2018 01:29:14,false,neodev,0.875,44256597,USA,TX,Mckinney,24.242.245.202
3323164349,"anger
anticipation
sadness
surprise",,lake,https://farm5.staticflickr.com/4017/4632828519_025e476c74.jpg,1567835060,2/1/2018 20:33:49,false,,2/1/2018 20:31:23,false,bitcoinget,1,44010437,USA,NY,New York,174.138.45.102
3323218931,"anger
anticipation
sadness
surprise",,lake,https://farm5.staticflickr.com/4017/4632828519_025e476c74.jpg,1567835060,2/1/2018 20:51:19,false,,2/1/2018 20:48:27,false,bitcoinget,1,44010628,USA,NY,New York,174.138.45.102
3342244867,sadness,,lake,https://farm5.staticflickr.com/4017/4632828519_025e476c74.jpg,1567835060,2/6/2018 21:15:00,false,,2/6/2018 21:14:13,false,elite,0.9394,39463195,USA,WA,Vancouver,71.63.168.157
3323258379,sadness,,lake,https://farm4.staticflickr.com/3156/2566886854_8a5d427c6d.jpg,1567835061,2/1/2018 21:04:28,false,,2/1/2018 21:02:56,false,neodev,0.875,43996310,USA,NY,New York,107.170.196.247
3323263236,"joy
trust",,lake,https://farm4.staticflickr.com/3156/2566886854_8a5d427c6d.jpg,1567835061,2/1/2018 21:06:29,false,,2/1/2018 21:05:40,false,bitcoinget,0.7059,44253841,USA,NY,New York,192.241.246.192
3323263882,fear,,lake,https://farm4.staticflickr.com/3156/2566886854_8a5d427c6d.jpg,1567835061,2/1/2018 21:06:39,false,,2/1/2018 21:04:01,false,neodev,1,44122060,USA,NJ,North Bergen,165.227.92.240
3321661242,"joy
trust",,lake,https://farm7.staticflickr.com/6144/5965964076_2d83800877.jpg,1567835062,2/1/2018 13:14:19,false,,2/1/2018 13:09:51,false,instagc,0.875,19302668,USA,IN,Avon,104.137.181.14
3321693401,"anger
anticipation
fear",,lake,https://farm7.staticflickr.com/6144/5965964076_2d83800877.jpg,1567835062,2/1/2018 13:24:14,false,,2/1/2018 13:21:38,false,elite,0.875,44275976,USA,NY,New York,138.197.166.147
3321711666,"joy
trust",,lake,https://farm7.staticflickr.com/6144/5965964076_2d83800877.jpg,1567835062,2/1/2018 13:29:41,false,,2/1/2018 13:24:26,false,neodev,0.9388,44263496,USA,CA,San Jose,166.88.122.100
3321706471,"anticipation
joy",,lake,https://farm9.staticflickr.com/8179/8068013930_6225a89d23.jpg,1567835063,2/1/2018 13:28:15,false,,2/1/2018 13:25:49,false,elite,0.875,44275976,USA,NY,New York,138.197.151.172
3321735567,"joy
surprise",,lake,https://farm9.staticflickr.com/8179/8068013930_6225a89d23.jpg,1567835063,2/1/2018 13:36:44,false,,2/1/2018 13:35:26,false,elite,1,44180540,USA,FL,Hialeah,38.132.111.198
3342236364,"joy
trust",,lake,https://farm9.staticflickr.com/8179/8068013930_6225a89d23.jpg,1567835063,2/6/2018 21:10:08,false,,2/6/2018 21:09:24,false,neodev,1,44066951,USA,CA,San Jose,173.245.66.253
3332406770,"anticipation
joy",true,lake,https://farm5.staticflickr.com/4268/34247346124_5411424203.jpg,1567835064,2/3/2018 17:46:26,false,,2/3/2018 17:45:43,false,fusioncash,0.875,44112578,USA,VA,Manassas,69.243.22.141
3332512562,surprise,,lake,https://farm5.staticflickr.com/4268/34247346124_5411424203.jpg,1567835064,2/3/2018 18:24:18,false,,2/3/2018 18:23:41,false,elite,0.875,44286078,USA,CA,Lakewood,172.113.147.193
3342276854,"surprise
trust",,lake,https://farm5.staticflickr.com/4268/34247346124_5411424203.jpg,1567835064,2/6/2018 21:31:41,false,,2/6/2018 21:30:34,false,bitcoinget,1,44010767,USA,NY,New York,67.207.94.212
3320765581,"anticipation
joy
surprise
trust",,lake,https://farm4.staticflickr.com/3868/14451841627_1ac8194e8e.jpg,1567835065,2/1/2018 05:03:30,false,,2/1/2018 05:02:13,false,neodev,0.875,44265509,USA,NY,New York,138.197.183.212
3320774317,"anticipation
joy
surprise
trust",,lake,https://farm4.staticflickr.com/3868/14451841627_1ac8194e8e.jpg,1567835065,2/1/2018 05:09:19,false,,2/1/2018 05:08:10,false,neodev,0.875,44279103,USA,NY,New York,138.197.183.212
3320779769,"anticipation
joy
surprise
trust",,lake,https://farm4.staticflickr.com/3868/14451841627_1ac8194e8e.jpg,1567835065,2/1/2018 05:12:58,false,,2/1/2018 05:11:44,false,neodev,1,44282789,USA,NY,New York,138.197.183.212
3332233720,sadness,true,lake,https://farm4.staticflickr.com/3687/9024097512_db5fc1f1d7.jpg,1567835066,2/3/2018 16:33:03,false,,2/3/2018 16:32:20,false,eup_slw,0.875,36811960,USA,MA,Sudbury,108.49.193.28
3332293804,joy,,lake,https://farm4.staticflickr.com/3687/9024097512_db5fc1f1d7.jpg,1567835066,2/3/2018 16:58:22,false,,2/3/2018 16:57:37,false,instagc,0.875,29738307,USA,AZ,Phoenix,184.98.127.174
3342281064,"joy
surprise",true,lake,https://farm4.staticflickr.com/3687/9024097512_db5fc1f1d7.jpg,1567835066,2/6/2018 21:33:53,false,,2/6/2018 21:30:23,false,content_runner,1,44200697,USA,NY,New York,198.199.90.82
3331213849,trust,,lake,https://farm7.staticflickr.com/6005/5940315172_6c11ba09bb.jpg,1567835067,2/3/2018 08:46:12,false,,2/3/2018 08:45:32,false,gifthunterclub,1,42577934,USA,FL,Miami,38.132.120.68
3331620018,joy,,lake,https://farm7.staticflickr.com/6005/5940315172_6c11ba09bb.jpg,1567835067,2/3/2018 12:26:32,false,,2/3/2018 12:25:28,false,neodev,0.875,43930419,USA,CA,San Jose,23.27.245.210
3342392252,trust,,lake,https://farm7.staticflickr.com/6005/5940315172_6c11ba09bb.jpg,1567835067,2/6/2018 22:16:25,false,,2/6/2018 22:15:05,false,gifthunterclub,0.8182,43924865,USA,NY,New York,107.170.64.37
3331633980,surprise,,lake,https://farm7.staticflickr.com/6209/6123391389_497c06a6b7.jpg,1567835068,2/3/2018 12:33:24,false,,2/3/2018 12:31:14,false,elite,0.875,36340478,USA,CA,San Jose,23.27.245.102
3331649750,joy,,lake,https://farm7.staticflickr.com/6209/6123391389_497c06a6b7.jpg,1567835068,2/3/2018 12:40:34,false,,2/3/2018 12:39:27,false,clixsense,1,43943676,USA,CA,San Jose,173.245.66.167
3331667518,surprise,,lake,https://farm7.staticflickr.com/6209/6123391389_497c06a6b7.jpg,1567835068,2/3/2018 12:48:39,false,,2/3/2018 12:47:41,false,elite,1,36466155,USA,CA,San Jose,23.27.245.192
3323258365,disgust,,lake,https://farm9.staticflickr.com/8167/7308902816_6559c20ecd.jpg,1567835069,2/1/2018 21:04:28,false,,2/1/2018 21:02:56,false,neodev,0.875,43996310,USA,NY,New York,107.170.196.247
3323263275,"joy
trust",,lake,https://farm9.staticflickr.com/8167/7308902816_6559c20ecd.jpg,1567835069,2/1/2018 21:06:29,false,,2/1/2018 21:05:40,false,bitcoinget,0.7059,44253841,USA,NY,New York,192.241.246.192
3323263850,joy,,lake,https://farm9.staticflickr.com/8167/7308902816_6559c20ecd.jpg,1567835069,2/1/2018 21:06:39,false,,2/1/2018 21:04:01,false,neodev,1,44122060,USA,NJ,North Bergen,165.227.92.240
3334504222,joy,,lake,https://farm6.staticflickr.com/5251/5521407453_ee92f43765.jpg,1567835070,2/4/2018 09:54:19,false,,2/4/2018 09:52:46,false,prodege,1,43784957,USA,IA,Cedar Rapids,75.167.209.66
3334845176,joy,,lake,https://farm6.staticflickr.com/5251/5521407453_ee92f43765.jpg,1567835070,2/4/2018 12:53:11,false,,2/4/2018 12:50:12,false,prodege,0.875,1856261,USA,FL,Palm City,73.139.253.246
3335078942,joy,,lake,https://farm6.staticflickr.com/5251/5521407453_ee92f43765.jpg,1567835070,2/4/2018 14:29:43,false,,2/4/2018 14:28:19,false,neodev,0.8718,42470457,USA,VA,Manassas,192.96.205.135
3324120555,"joy
trust",,lake,https://farm6.staticflickr.com/5312/14046613310_66530e2e5d.jpg,1567835071,2/2/2018 02:01:57,false,,2/2/2018 02:00:48,false,neodev,0.875,44112594,USA,CA,San Jose,68.68.96.134
3324333138,"joy
surprise",,lake,https://farm6.staticflickr.com/5312/14046613310_66530e2e5d.jpg,1567835071,2/2/2018 02:48:15,false,,2/2/2018 02:47:26,false,elite,1,44166684,USA,CA,San Jose,23.27.245.153
3324372614,joy,,lake,https://farm6.staticflickr.com/5312/14046613310_66530e2e5d.jpg,1567835071,2/2/2018 02:55:37,false,,2/2/2018 02:50:26,false,neodev,1,44064572,USA,FL,Miami,38.132.120.68
3342290287,"joy
trust",,lake,https://farm2.staticflickr.com/1437/5103852565_993d1f7445.jpg,1567835072,2/6/2018 21:38:12,false,,2/6/2018 21:37:45,false,neodev,1,44053857,USA,CA,San Jose,23.27.245.112
3342291175,"anticipation
surprise",,lake,https://farm2.staticflickr.com/1437/5103852565_993d1f7445.jpg,1567835072,2/6/2018 21:38:29,false,,2/6/2018 21:37:37,false,gifthunterclub,0.9286,44101328,USA,TX,Dallas,209.58.148.80
3342291217,joy,,lake,https://farm2.staticflickr.com/1437/5103852565_993d1f7445.jpg,1567835072,2/6/2018 21:38:32,false,,2/6/2018 21:37:50,false,elite,0.9,43350400,USA,CA,San Francisco,45.55.50.200
3320578174,"anticipation
joy",,lake,https://farm8.staticflickr.com/7357/8900621583_b02dc7f608.jpg,1567835073,2/1/2018 03:26:41,false,,2/1/2018 03:25:37,false,elite,0.9,43903982,USA,FL,Miami,38.132.120.73
3320579915,"joy
surprise
trust",true,lake,https://farm8.staticflickr.com/7357/8900621583_b02dc7f608.jpg,1567835073,2/1/2018 03:27:28,false,,2/1/2018 03:25:36,false,eup_slw,0.875,44187710,USA,AK,Ketchikan,65.74.68.115
3320592422,"joy
surprise",,lake,https://farm8.staticflickr.com/7357/8900621583_b02dc7f608.jpg,1567835073,2/1/2018 03:32:41,false,,2/1/2018 03:31:17,false,neodev,0.9286,44285369,USA,NY,New York,162.243.220.108
3320199732,"joy
trust",true,lake,https://farm3.staticflickr.com/2475/3866382800_d393964fb5.jpg,1567835074,1/31/2018 23:49:54,false,,1/31/2018 23:48:59,false,elite,0.8947,44232484,USA,NY,New York,107.170.197.153
3320206393,"joy
trust",true,lake,https://farm3.staticflickr.com/2475/3866382800_d393964fb5.jpg,1567835074,1/31/2018 23:54:33,false,,1/31/2018 23:54:00,false,neodev,0.875,43848976,USA,NY,New York,107.170.197.153
3320210902,"joy
trust",true,lake,https://farm3.staticflickr.com/2475/3866382800_d393964fb5.jpg,1567835074,1/31/2018 23:57:42,false,,1/31/2018 23:57:05,false,neodev,1,44079807,USA,NY,New York,107.170.197.153
3321604823,"anger
anticipation
sadness
surprise
trust",,lake,https://farm8.staticflickr.com/7445/9430585275_24a4b098d8.jpg,1567835075,2/1/2018 12:58:10,false,,2/1/2018 12:57:07,false,gifthunterclub,0.875,39027412,USA,KY,Winchester,207.246.127.35
3321644449,"joy
trust",,lake,https://farm8.staticflickr.com/7445/9430585275_24a4b098d8.jpg,1567835075,2/1/2018 13:09:50,false,,2/1/2018 12:55:37,false,instagc,0.875,19302668,USA,IN,Avon,104.137.181.14
3342240204,"anticipation
joy
trust",true,lake,https://farm8.staticflickr.com/7445/9430585275_24a4b098d8.jpg,1567835075,2/6/2018 21:12:18,false,,2/6/2018 21:11:06,false,elite,0.9412,44293300,USA,DE,Wilmington,107.150.71.107
3320100313,joy,,lake,https://farm6.staticflickr.com/5607/15165085274_f26b3ce701.jpg,1567835076,1/31/2018 22:48:04,false,,1/31/2018 22:46:57,false,prodege,1,38170184,USA,NC,Chapel Hill,152.23.254.96
3320105861,"anticipation
fear",,lake,https://farm6.staticflickr.com/5607/15165085274_f26b3ce701.jpg,1567835076,1/31/2018 22:51:07,false,,1/31/2018 22:48:55,false,gifthunterclub,1,39504972,USA,VA,Manassas,207.244.82.154
3320105929,"anticipation
sadness",,lake,https://farm6.staticflickr.com/5607/15165085274_f26b3ce701.jpg,1567835076,1/31/2018 22:51:10,false,,1/31/2018 22:49:46,false,elite,1,44208761,USA,DE,,108.59.0.37
3328640644,"joy
surprise
trust",,lake,https://farm5.staticflickr.com/4083/5027544917_dc5e051231.jpg,1567835077,2/2/2018 19:30:36,false,,2/2/2018 19:29:23,false,bitcoinget,1,43844102,USA,KY,Winchester,207.246.95.109
3328956250,"joy
trust",,lake,https://farm5.staticflickr.com/4083/5027544917_dc5e051231.jpg,1567835077,2/2/2018 20:42:11,false,,2/2/2018 20:40:55,false,superrewards,1,44066324,USA,MT,Missoula,71.32.53.201
3328957889,sadness,,lake,https://farm5.staticflickr.com/4083/5027544917_dc5e051231.jpg,1567835077,2/2/2018 20:42:26,false,,2/2/2018 20:40:18,false,neodev,0.7843,44235683,USA,FL,Miami,190.8.168.241
3334501924,"joy
trust",,lake,https://farm2.staticflickr.com/1313/1460134906_65477e336d.jpg,1567835078,2/4/2018 09:52:44,false,,2/4/2018 09:51:43,false,prodege,1,43784957,USA,IA,Cedar Rapids,75.167.209.66
3334794129,none,,lake,https://farm2.staticflickr.com/1313/1460134906_65477e336d.jpg,1567835078,2/4/2018 12:32:29,false,,2/4/2018 12:31:07,false,prodege,0.875,44287673,USA,MD,Clarksburg,96.241.133.226
3334838235,joy,,lake,https://farm2.staticflickr.com/1313/1460134906_65477e336d.jpg,1567835078,2/4/2018 12:50:10,false,,2/4/2018 12:48:15,false,prodege,0.875,1856261,USA,FL,Palm City,73.139.253.246
3338141927,"anger
disgust
fear
sadness",,lake,https://farm6.staticflickr.com/5024/5647587918_4cb03e760a.jpg,1567835079,2/5/2018 15:46:13,false,,2/5/2018 15:44:27,false,gifthunterclub,1,42823656,USA,MO,Saint Louis,162.254.207.68
3338163727,"anticipation
fear",,lake,https://farm6.staticflickr.com/5024/5647587918_4cb03e760a.jpg,1567835079,2/5/2018 15:59:25,false,,2/5/2018 15:56:24,false,neodev,1,44046377,USA,CA,San Jose,68.68.96.158
3338214735,"anticipation
joy",,lake,https://farm6.staticflickr.com/5024/5647587918_4cb03e760a.jpg,1567835079,2/5/2018 16:24:50,false,,2/5/2018 16:24:15,false,elite,0.9,44132726,USA,NY,Brooklyn,66.55.146.74
3326392965,"disgust
sadness",,lake,https://farm4.staticflickr.com/3952/15086063224_91011fd632.jpg,1567835080,2/2/2018 09:12:38,false,,2/2/2018 09:09:34,false,tremorgames,1,19218825,USA,PA,Broomall,71.185.253.153
3342268424,trust,,lake,https://farm4.staticflickr.com/3952/15086063224_91011fd632.jpg,1567835080,2/6/2018 21:27:25,false,,2/6/2018 21:26:27,false,neodev,0.9565,36468266,USA,WA,Lynnwood,67.160.2.112
3342386724,"anticipation
joy
trust",,lake,https://farm4.staticflickr.com/3952/15086063224_91011fd632.jpg,1567835080,2/6/2018 22:14:31,false,,2/6/2018 22:13:56,false,elite,1,44190317,USA,GA,Atlanta,45.32.221.250
3323265671,fear,,lake,https://farm5.staticflickr.com/4482/37090274744_e47a21ddae.jpg,1567835081,2/1/2018 21:07:07,false,,2/1/2018 21:04:32,false,neodev,0.875,43996310,USA,NY,New York,107.170.196.247
3323268634,"joy
trust",,lake,https://farm5.staticflickr.com/4482/37090274744_e47a21ddae.jpg,1567835081,2/1/2018 21:08:00,false,,2/1/2018 21:06:18,false,bitcoinget,0.8333,44253782,USA,NY,New York,192.241.246.192
3323269176,"joy
trust",,lake,https://farm5.staticflickr.com/4482/37090274744_e47a21ddae.jpg,1567835081,2/1/2018 21:08:21,false,,2/1/2018 21:06:36,false,bitcoinget,0.7059,44253841,USA,NY,New York,192.241.246.192
3335799195,joy,,lake,https://farm5.staticflickr.com/4101/4808592607_a7af7cc399.jpg,1567835082,2/4/2018 19:49:42,false,,2/4/2018 19:49:02,false,elite,0.875,42393430,USA,IN,Fort Wayne,184.18.133.114
3335804530,"anticipation
joy
surprise
trust",,lake,https://farm5.staticflickr.com/4101/4808592607_a7af7cc399.jpg,1567835082,2/4/2018 19:52:20,false,,2/4/2018 19:50:43,false,neodev,0.875,44294409,USA,CA,San Jose,23.27.245.130
3335822154,joy,,lake,https://farm5.staticflickr.com/4101/4808592607_a7af7cc399.jpg,1567835082,2/4/2018 20:01:02,false,,2/4/2018 20:00:31,false,prodege,1,43854007,USA,NJ,Egg Harbor Township,73.215.157.218
3320123597,"anticipation
joy
surprise",,lake,https://farm9.staticflickr.com/8459/8068017751_dedbdc85e4.jpg,1567835083,1/31/2018 22:59:53,false,,1/31/2018 22:57:49,false,neodev,1,44281759,USA,IL,Aurora,68.235.36.119
3320127737,"joy
trust",,lake,https://farm9.staticflickr.com/8459/8068017751_dedbdc85e4.jpg,1567835083,1/31/2018 23:02:05,false,,1/31/2018 23:00:52,false,elite,0.875,44260973,USA,CA,Los Angeles,69.12.70.122
3320130198,trust,,lake,https://farm9.staticflickr.com/8459/8068017751_dedbdc85e4.jpg,1567835083,1/31/2018 23:03:17,false,,1/31/2018 23:01:27,false,neodev,1,44244900,USA,CA,San Francisco,45.56.195.46
3320019110,joy,true,lake,https://farm3.staticflickr.com/2814/9310399784_cbddf220aa.jpg,1567835084,1/31/2018 22:01:53,false,,1/31/2018 22:00:49,false,prodege,0.875,9559045,USA,TX,Katy,107.204.185.88
3320021452,"joy
surprise",true,lake,https://farm3.staticflickr.com/2814/9310399784_cbddf220aa.jpg,1567835084,1/31/2018 22:03:27,false,,1/31/2018 22:01:53,false,elite,0.9394,39463195,USA,WA,Vancouver,71.63.168.157
3320021696,anticipation,,lake,https://farm3.staticflickr.com/2814/9310399784_cbddf220aa.jpg,1567835084,1/31/2018 22:03:38,false,,1/31/2018 22:02:59,false,instagc,0.9167,19425875,USA,OH,Hamler,71.213.189.88
3320030658,sadness,,lake,https://farm3.staticflickr.com/2814/9310399784_cbddf220aa.jpg,1567835084,1/31/2018 22:08:14,false,,1/31/2018 22:07:06,false,elite,1,43695237,USA,NY,Rochester,216.126.193.15
3339051720,"joy
trust",,lake,https://farm1.staticflickr.com/487/32313513811_822f034c4d.jpg,1567835085,2/5/2018 22:12:04,false,,2/5/2018 22:11:37,false,neodev,1,43987732,USA,CA,San Jose,68.68.96.63
3339068986,"joy
surprise
trust",,lake,https://farm1.staticflickr.com/487/32313513811_822f034c4d.jpg,1567835085,2/5/2018 22:19:48,false,,2/5/2018 22:18:02,false,neodev,1,43753884,USA,IL,Chicago,69.161.199.70
3342289674,"joy
trust",,lake,https://farm1.staticflickr.com/487/32313513811_822f034c4d.jpg,1567835085,2/6/2018 21:37:51,false,,2/6/2018 21:37:17,false,elite,0.9412,44293300,USA,DE,Wilmington,107.150.71.107
3331860454,surprise,,lake,https://farm5.staticflickr.com/4463/37984510541_c9cc9d789a.jpg,1567835086,2/3/2018 14:08:19,false,,2/3/2018 14:07:12,false,gifthunterclub,1,43811734,USA,CA,San Jose,23.27.245.192
3332230333,anticipation,,lake,https://farm5.staticflickr.com/4463/37984510541_c9cc9d789a.jpg,1567835086,2/3/2018 16:31:49,false,,2/3/2018 16:31:19,false,eup_slw,0.875,36811960,USA,MA,Sudbury,108.49.193.28
3332232977,anticipation,,lake,https://farm5.staticflickr.com/4463/37984510541_c9cc9d789a.jpg,1567835086,2/3/2018 16:32:46,false,,2/3/2018 16:31:49,false,gifthunterclub,1,44278630,USA,FL,Miami,38.132.120.74
3321352746,joy,,lake,https://farm1.staticflickr.com/27/51197725_a8e7217f25.jpg,1567835087,2/1/2018 11:14:18,false,,2/1/2018 11:13:37,false,clixsense,0.875,6341779,USA,NY,Brockport,67.240.208.40
3342223413,"anticipation
fear
sadness",,lake,https://farm1.staticflickr.com/27/51197725_a8e7217f25.jpg,1567835087,2/6/2018 21:02:58,false,,2/6/2018 21:01:43,false,neodev,0.9804,42452790,USA,CA,San Jose,173.245.66.33
3342392963,"joy
trust",,lake,https://farm1.staticflickr.com/27/51197725_a8e7217f25.jpg,1567835087,2/6/2018 22:16:38,false,,2/6/2018 22:09:08,false,neodev,1,44053857,USA,CA,San Jose,23.27.245.112
3320137083,"joy
trust",,lake,https://farm1.staticflickr.com/70/164594369_e8d8336bd2.jpg,1567835088,1/31/2018 23:06:58,false,,1/31/2018 23:05:47,false,elite,1,44185272,USA,CA,Los Angeles,69.12.70.122
3320140371,"anticipation
joy
surprise
trust",,lake,https://farm1.staticflickr.com/70/164594369_e8d8336bd2.jpg,1567835088,1/31/2018 23:09:03,false,,1/31/2018 23:06:50,false,neodev,0.875,44236074,USA,CA,San Francisco,45.56.195.93
3342056292,joy,,lake,https://farm1.staticflickr.com/70/164594369_e8d8336bd2.jpg,1567835088,2/6/2018 19:41:24,false,,2/6/2018 19:40:46,false,elite,0.9804,42260888,USA,NY,Astoria,198.24.162.178
3338521939,"joy
surprise",,lake,https://farm9.staticflickr.com/8639/16267583868_cabd1170eb.jpg,1567835089,2/5/2018 18:11:25,false,,2/5/2018 18:10:21,false,prodege,0.875,2171654,USA,OH,Canal Winchester,99.147.152.103
3338536768,"joy
trust",,lake,https://farm9.staticflickr.com/8639/16267583868_cabd1170eb.jpg,1567835089,2/5/2018 18:16:34,false,,2/5/2018 18:16:09,false,elite,0.875,44228943,USA,CA,San Jose,166.88.122.243
3338562250,disgust,,lake,https://farm9.staticflickr.com/8639/16267583868_cabd1170eb.jpg,1567835089,2/5/2018 18:26:55,false,,2/5/2018 18:14:59,false,elite,1,43848173,USA,CA,San Jose,173.245.66.164
3332573336,fear,,lake,https://farm9.staticflickr.com/8065/8176795573_c5b41f65c5.jpg,1567835090,2/3/2018 18:48:04,false,,2/3/2018 18:47:17,false,gifthunterclub,1,43790066,USA,NY,New York,192.241.241.42
3332663187,"anticipation
joy",,lake,https://farm9.staticflickr.com/8065/8176795573_c5b41f65c5.jpg,1567835090,2/3/2018 19:19:52,false,,2/3/2018 19:18:53,false,instagc,0.9412,33601893,USA,PA,Philadelphia,68.80.119.113
3342284325,"joy
surprise
trust",,lake,https://farm9.staticflickr.com/8065/8176795573_c5b41f65c5.jpg,1567835090,2/6/2018 21:35:20,false,,2/6/2018 21:30:57,false,bitcoinget,1,43836884,USA,NY,New York,198.199.90.82
3322252094,disgust,,lake,https://farm5.staticflickr.com/4699/25814977458_fb269f8e6e.jpg,1567835091,2/1/2018 15:43:24,false,,2/1/2018 15:42:41,false,neodev,0.9318,44277554,USA,CA,San Jose,23.27.245.48
3322264264,sadness,,lake,https://farm5.staticflickr.com/4699/25814977458_fb269f8e6e.jpg,1567835091,2/1/2018 15:47:19,false,,2/1/2018 15:46:46,false,elite,1,44215676,USA,CA,San Francisco,45.56.195.119
3322266779,joy,,lake,https://farm5.staticflickr.com/4699/25814977458_fb269f8e6e.jpg,1567835091,2/1/2018 15:48:11,false,,2/1/2018 15:46:56,false,neodev,0.875,31613324,USA,IL,Round Lake,73.72.231.248
3338358324,"joy
trust",,lake,https://farm2.staticflickr.com/1215/541251281_a1202ecdcf.jpg,1567835092,2/5/2018 17:13:46,false,,2/5/2018 17:09:12,false,neodev,0.875,43939704,USA,GA,Atlanta,104.129.18.212
3338494478,"joy
trust",,lake,https://farm2.staticflickr.com/1215/541251281_a1202ecdcf.jpg,1567835092,2/5/2018 18:01:05,false,,2/5/2018 17:59:01,false,neodev,1,43959305,USA,GA,Atlanta,104.129.18.210
3338507411,"joy
trust",,lake,https://farm2.staticflickr.com/1215/541251281_a1202ecdcf.jpg,1567835092,2/5/2018 18:05:22,false,,2/5/2018 18:04:11,false,clixsense,0.875,44202411,USA,MI,Emmett,50.105.115.164
3320808141,"anticipation
joy
surprise
trust",,lake,https://farm1.staticflickr.com/32/35608283_cca6782c2e.jpg,1567835093,2/1/2018 05:29:26,false,,2/1/2018 05:28:16,false,neodev,0.8125,44254988,USA,NY,New York,207.154.195.114
3320813064,trust,,lake,https://farm1.staticflickr.com/32/35608283_cca6782c2e.jpg,1567835093,2/1/2018 05:32:17,false,,2/1/2018 05:31:02,false,elite,0.875,44134241,USA,NY,New York,67.205.188.14
3320821856,"anticipation
joy
surprise",true,lake,https://farm1.staticflickr.com/32/35608283_cca6782c2e.jpg,1567835093,2/1/2018 05:37:16,false,,2/1/2018 05:31:47,false,elite,0.875,43900600,USA,VA,Manassas,207.244.86.233
3322703078,"anticipation
joy
trust",,lake,https://farm4.staticflickr.com/3170/2566062687_702ff541c3.jpg,1567835094,2/1/2018 18:13:34,false,,2/1/2018 18:10:30,false,bitcoinget,0.875,44275549,USA,MN,Saint Paul,192.119.160.130
3342174491,"fear
sadness",,lake,https://farm4.staticflickr.com/3170/2566062687_702ff541c3.jpg,1567835094,2/6/2018 20:35:39,false,,2/6/2018 20:34:56,false,neodev,0.9286,44285369,USA,NY,New York,159.203.130.12
3342239913,"anticipation
joy",,lake,https://farm4.staticflickr.com/3170/2566062687_702ff541c3.jpg,1567835094,2/6/2018 21:12:08,false,,2/6/2018 21:11:19,false,neodev,0.9412,43972090,USA,NY,New York,138.68.62.51
3322519950,"joy
surprise
trust",,lake,https://farm1.staticflickr.com/232/455162196_e285ba3011.jpg,1567835095,2/1/2018 17:11:25,false,,2/1/2018 17:10:00,false,neodev,0.875,44232971,USA,FL,Miami,38.132.120.68
3322541122,joy,,lake,https://farm1.staticflickr.com/232/455162196_e285ba3011.jpg,1567835095,2/1/2018 17:18:07,false,,2/1/2018 17:16:24,false,neodev,1,44080758,USA,CA,San Jose,23.27.245.229
3322557859,"joy
trust",,lake,https://farm1.staticflickr.com/232/455162196_e285ba3011.jpg,1567835095,2/1/2018 17:24:38,false,,2/1/2018 17:23:04,false,neodev,1,41759753,USA,CA,San Jose,173.245.66.190
3331672472,surprise,,lake,https://farm4.staticflickr.com/3681/10273128263_4c03741e43.jpg,1567835096,2/3/2018 12:51:05,false,,2/3/2018 12:49:59,false,elite,1,36466155,USA,CA,San Jose,23.27.245.192
3331766761,joy,,lake,https://farm4.staticflickr.com/3681/10273128263_4c03741e43.jpg,1567835096,2/3/2018 13:30:41,false,,2/3/2018 13:29:57,false,elite,1,44074981,USA,CA,Saratoga,45.33.128.16
3332227594,sadness,,lake,https://farm4.staticflickr.com/3681/10273128263_4c03741e43.jpg,1567835096,2/3/2018 16:30:41,false,,2/3/2018 16:29:44,false,gifthunterclub,1,44278630,USA,FL,Miami,38.132.120.74
3341910199,"anticipation
disgust",,lake,https://farm9.staticflickr.com/8800/17308778438_a061fcc09b.jpg,1567835097,2/6/2018 18:57:18,false,,2/6/2018 18:56:04,false,gifthunterclub,0.8824,43373018,USA,VA,Manassas,207.244.78.17
3342164111,"joy
surprise",,lake,https://farm9.staticflickr.com/8800/17308778438_a061fcc09b.jpg,1567835097,2/6/2018 20:30:25,false,,2/6/2018 20:29:50,false,instagc,0.9583,35408915,USA,IN,Muncie,172.11.224.93
3342395129,"joy
surprise",,lake,https://farm9.staticflickr.com/8800/17308778438_a061fcc09b.jpg,1567835097,2/6/2018 22:17:25,false,,2/6/2018 22:16:40,false,elite,0.9394,39463195,USA,WA,Vancouver,71.63.168.157
3323992548,"anticipation
joy",,lake,https://farm3.staticflickr.com/2876/9778250676_75b2e937b4.jpg,1567835098,2/2/2018 01:26:03,false,,2/2/2018 01:25:07,false,bitcoinget,0.875,43856561,USA,CA,San Francisco,104.236.225.148
3324014421,"anticipation
joy",,lake,https://farm3.staticflickr.com/2876/9778250676_75b2e937b4.jpg,1567835098,2/2/2018 01:32:23,false,,2/2/2018 01:31:12,false,elite,0.875,44168891,USA,CA,San Jose,173.245.66.164
